RECORDING_SESSION_LABEL,Participant_ID,Word_Unique_ID,Text_ID,Word_Number,Sentence_Number,Word_In_Sentence_Number,Word,Word_Cleaned,Word_Length,Total_Response_Count,Unique_Count,OrthographicMatch,OrthoMatchModel,IsModalResponse,ModalResponse,ModalResponseCount,Certainty,POS_CLAWS,Word_Content_Or_Function,Word_POS,POSMatch,POSMatchModel,InflectionMatch,InflectionMatchModel,LSA_Context_Score,LSA_Response_Match_Score,IA_ID,IA_LABEL,TRIAL_INDEX,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,IA_AREA,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_.,IA_FIRST_RUN_START_TIME,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_RUN_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME
sub93,Sub79,QID45,1,46.0,3.0,5.0,the,the,3.0,40.0,7.0,0.575,0.568198554,1.0,the,23.0,0.575,AT0,Function,Article,0.9,0.888076753,,,0.87,0.0,46,the ,18,878,925,246,338,4324,151.0,57.0,38.0,882.9,279.8,1.0,48.0,13039.0,151.0,1.0,13189.0,0.0143,13039.0,151,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,3.33,2.6,13038.0,13009.0
sub93,Sub79,QID46,1,47.0,3.0,6.0,watch,watch,5.0,40.0,8.0,0.5,0.488907857,1.0,watch,20.0,0.5,NN1,Content,Noun,1.0,0.986296592,0.975,0.963657546,0.55,0.68375,47,watch ,18,925,998,246,338,6716,160.0,58.0,39.0,941.5,278.6,1.0,49.0,13214.0,160.0,1.0,13373.0,0.0143,13214.0,308,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,160.0,2.09,0.9,13213.0,13190.0
sub93,Sub79,QID47,1,48.0,3.0,7.0,face,face,4.0,40.0,8.0,0.025,0.02554349,0.0,and,20.0,0.5,NN1,Content,Noun,0.05,0.06312702,0.05,0.064527396,0.45,0.47075,48,face ,18,998,1058,246,338,5520,308.0,59.0,40.0,1023.4,275.2,1.0,50.0,13400.0,308.0,1.0,13707.0,0.0143,13400.0,432,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,580.0,2.75,2.44,13399.0,13374.0
sub93,Sub79,QID48,1,49.0,3.0,8.0,to,to,2.0,40.0,8.0,0.3,0.297467703,0.0,and,21.0,0.525,TO0,Function,Preposition,0.0,0.015078455,,,0.9,0.0,49,to ,18,1058,1093,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub93,Sub79,QID49,1,50.0,3.0,9.0,view,view,4.0,40.0,9.0,0.0,0.005514142,0.0,see,21.0,0.525,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.28,0.1685,50,view ,18,1093,1155,246,338,5704,258.0,62.0,41.0,1102.1,279.5,1.0,53.0,14287.0,258.0,1.0,14544.0,0.0143,14287.0,258,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,2.75,0.74,14286.0,14261.0
sub93,Sub79,QID50,1,51.0,3.0,10.0,the,the,3.0,40.0,9.0,0.6,0.592817777,1.0,the,24.0,0.6,AT0,Function,Article,0.825,0.815600105,,,0.88,0.0,51,the ,18,1155,1202,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub93,Sub79,QID51,1,52.0,3.0,11.0,artist,artist,6.0,40.0,12.0,0.0,0.005514142,0.0,time,20.0,0.5,NN1,Content,Noun,0.975,0.964973399,0.9,0.893646547,0.16,0.09,52,artist ,18,1202,1286,246,338,7728,211.0,63.0,42.0,1208.6,278.0,1.0,54.0,14575.0,353.0,2.0,14949.0,0.0286,14575.0,353,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,3.51,-1.91,14574.0,14545.0
sub93,Sub79,QID52,1,53.0,3.0,12.0,and,and,3.0,40.0,9.0,0.475,0.469689589,1.0,and,19.0,0.475,CJC,Function,Conjunction,0.625,0.619916945,,,0.88,0.0,53,and ,18,1286,1357,246,338,6532,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub93,Sub79,QID53,1,54.0,3.0,13.0,title,title,5.0,40.0,10.0,0.15,0.144550466,0.0,song,20.0,0.5,NN1,Content,Noun,0.85,0.846157828,0.85,0.845509084,0.21,0.2295,54,title ,18,172,266,338,422,7896,119.0,65.0,43.0,259.5,378.8,1.0,55.0,15112.0,350.0,2.0,15484.0,0.0286,15112.0,1196,4,2,0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,4.18,-167.56,15111.0,15079.0
sub93,Sub79,QID54,1,55.0,3.0,14.0,of,of,2.0,40.0,5.0,0.875,0.862333789,1.0,of,35.0,0.875,PRF,Function,Preposition,0.9,0.888076753,,,0.86,0.0,55,of ,18,266,302,338,422,3024,223.0,67.0,44.0,286.2,365.9,1.0,56.0,15509.0,223.0,1.0,15731.0,0.0143,15509.0,223,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1180.0,2.27,4.62,15508.0,15485.0
sub93,Sub79,QID55,1,56.0,3.0,15.0,a,a,1.0,40.0,4.0,0.025,0.032023604,0.0,the,37.0,0.925,AT0,Function,Article,0.975,0.958474538,,,0.91,0.0,56,a ,18,302,326,338,422,2016,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub93,Sub79,QID56,1,57.0,3.0,16.0,song.,song,4.0,40.0,3.0,0.95,0.930350315,1.0,song,38.0,0.95,NN1,Content,Noun,1.0,0.986296592,1.0,0.984785277,0.31,0.96475,57,song. ,18,326,417,338,422,7644,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub93,Sub79,,1,,,,,,,,,,,,,,,,,,,,,,,,1,There ,18,171,266,70,154,7980,159.0,2.0,1.0,202.6,87.6,1.0,1.0,194.0,159.0,1.0,352.0,0.0143,194.0,270,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,159.0,1.64,1.02,193.0,173.0
sub95,Sub80,QID1,1,2.0,1.0,2.0,are,are,3.0,40.0,9.0,0.4,0.390221218,1.0,are,16.0,0.4,VBB,Content,Verb,0.875,0.870389847,0.6,0.601117574,0.67,0.78225,2,are ,25,266,314,70,154,4032,121.0,2.0,1.0,305.5,144.0,1.0,2.0,279.0,121.0,1.0,399.0,0.0196,279.0,121,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.28,-3.04,278.0,255.0
sub95,Sub80,QID2,1,3.0,1.0,3.0,now,now,3.0,40.0,17.0,0.0,0.005514142,0.0,many,20.0,0.5,AV0,Content,Adverb,0.075,0.086807051,,,0.64,0.48025,3,now ,25,314,363,70,154,4116,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID3,1,4.0,1.0,4.0,rumblings,rumblings,9.0,40.0,20.0,0.0,0.005514142,0.0,many,11.0,0.275,NN2,Content,Noun,0.05,0.06312702,0.025,0.041544127,0.18,0.106153846,4,rumblings ,25,363,482,70,154,9996,156.0,3.0,2.0,387.0,133.8,1.0,3.0,426.0,353.0,2.0,799.0,0.0392,426.0,353,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,2.99,8.78,425.0,400.0
sub95,Sub80,QID4,1,5.0,1.0,5.0,that,that,4.0,40.0,13.0,0.075,0.07848559,0.0,in,16.0,0.4,CJT,Function,Conjunction,0.025,0.036213555,,,0.92,0.0,5,that ,25,482,541,70,154,4956,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID5,1,6.0,1.0,6.0,Apple,apple,5.0,40.0,20.0,0.0,0.005514142,0.0,are,7.0,0.175,NN1,Content,Noun,0.25,0.256842685,0.225,0.233084455,0.3,0.1925,6,Apple ,25,541,613,70,154,6048,141.0,5.0,3.0,541.3,127.1,1.0,4.0,827.0,507.0,2.0,1530.0,0.0392,827.0,507,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,3.77,4.26,826.0,800.0
sub95,Sub80,QID6,1,7.0,1.0,7.0,might,might,5.0,39.0,17.0,0.0,0.005625635,0.0,will,13.0,0.333333333,VM0,Content,Verb,0.820512821,0.817398543,0.128205128,0.13932775,0.53,0.313,7,might ,25,613,686,70,154,6132,277.0,7.0,4.0,652.3,119.4,1.0,5.0,1555.0,277.0,1.0,1831.0,0.0196,1555.0,277,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,2.39,0.16,1554.0,1531.0
sub95,Sub80,QID7,1,8.0,1.0,8.0,soon,soon,4.0,40.0,19.0,0.0,0.005514142,0.0,release,9.0,0.225,AV0,Content,Adverb,0.0,0.018092951,,,0.55,0.29075,8,soon ,25,686,746,70,154,5040,170.0,8.0,5.0,735.1,123.8,1.0,6.0,1858.0,170.0,1.0,2027.0,0.0196,1858.0,170,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.09,-2.73,1857.0,1832.0
sub95,Sub80,QID8,1,9.0,1.0,9.0,invade,invade,6.0,40.0,17.0,0.0,0.005514142,0.0,release,15.0,0.375,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.19,0.12875,9,invade ,25,746,830,70,154,7056,289.0,9.0,6.0,798.4,115.1,1.0,7.0,2052.0,289.0,1.0,2340.0,0.0196,2052.0,289,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2.25,-1.75,2051.0,2028.0
sub95,Sub80,QID9,1,10.0,1.0,10.0,the,the,3.0,40.0,14.0,0.475,0.469689589,1.0,the,19.0,0.475,AT0,Function,Article,0.5,0.497087445,,,0.89,0.0,10,the ,25,830,878,70,154,4032,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID10,1,11.0,1.0,11.0,smart,smart,5.0,40.0,30.0,0.0,0.005514142,0.0,market,6.0,0.15,AJ0,Content,Adjective,0.125,0.134906151,,,0.39,0.103421053,11,smart ,25,878,949,70,154,5964,146.0,10.0,7.0,933.8,108.8,1.0,8.0,2371.0,321.0,2.0,2708.0,0.0392,2371.0,321,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,4.54,1.65,2370.0,2341.0
sub95,Sub80,QID11,1,12.0,1.0,12.0,watch,watch,5.0,40.0,10.0,0.05,0.048416672,0.0,phone,26.0,0.65,NN1,Content,Noun,0.95,0.941998841,0.8,0.796953929,0.5,0.1855,12,watch ,25,949,1022,70,154,6132,215.0,12.0,8.0,1009.4,111.3,1.0,9.0,2739.0,215.0,1.0,2953.0,0.0196,2739.0,215,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,3.7,1.81,2738.0,2709.0
sub95,Sub80,QID12,1,13.0,1.0,13.0,"space,",space,5.0,40.0,23.0,0.0,0.005514142,0.0,industry,9.0,0.225,NN1,Content,Noun,0.7,0.699473367,0.675,0.674727284,0.21,0.10625,13,"space, ",25,1022,1104,70,154,6888,192.0,13.0,9.0,1070.7,112.9,1.0,10.0,2979.0,192.0,1.0,3170.0,0.0196,2979.0,192,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2.25,1.39,2978.0,2954.0
sub95,Sub80,QID13,1,14.0,1.0,14.0,though,though,6.0,40.0,21.0,0.0,0.01107288,0.0,and,9.0,0.225,CJS,Function,Conjunction,0.325,0.325199986,,,0.57,0.0,14,though ,25,1104,1190,70,154,7224,198.0,14.0,10.0,1151.2,110.2,1.0,11.0,3198.0,198.0,1.0,3395.0,0.0196,3198.0,198,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,2.88,5.24,3197.0,3171.0
sub95,Sub80,QID14,1,15.0,1.0,15.0,the,the,3.0,39.0,19.0,0.051282051,0.056237883,0.0,they,13.0,0.333333333,AT0,Function,Article,0.282051282,0.283145025,,,0.83,0.0,15,the ,25,1190,1238,70,154,4032,162.0,15.0,11.0,1204.6,113.5,1.0,12.0,3420.0,162.0,1.0,3581.0,0.0196,3420.0,162,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.95,-2.39,3419.0,3396.0
sub95,Sub80,QID15,1,16.0,1.0,16.0,company,company,7.0,40.0,25.0,0.2,0.193416758,1.0,company,8.0,0.2,NN1,Content,Noun,0.9,0.894493933,0.65,0.650204589,0.16,0.274615385,16,company ,25,1238,1334,70,154,8064,145.0,16.0,12.0,1291.3,118.8,1.0,13.0,3610.0,145.0,1.0,3754.0,0.0196,3610.0,145,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2.92,-1.63,3609.0,3582.0
sub95,Sub80,QID16,1,17.0,1.0,17.0,is,is,2.0,40.0,12.0,0.125,0.120236188,0.0,has,12.0,0.3,VBZ,Content,Verb,0.975,0.964973399,0.8,0.796953929,0.69,0.5995,17,is ,25,1334,1392,70,154,4872,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID17,1,18.0,1.0,18.0,maintaining,maintaining,11.0,40.0,21.0,0.0,0.005514142,0.0,not,13.0,0.325,VVG,Content,Verb,0.25,0.256842685,0.25,0.257510301,0.26,0.20775,18,maintaining ,25,171,337,154,246,15272,134.0,17.0,13.0,292.0,214.2,1.0,14.0,3939.0,308.0,2.0,4270.0,0.0392,3939.0,308,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,29.39,-174.33,3938.0,3755.0
sub95,Sub80,QID18,1,19.0,1.0,19.0,its,its,3.0,39.0,19.0,0.102564103,0.10494235,0.0,a,10.0,0.256410256,DPS,Function,Determiner,0.615384615,0.61038569,,,0.53,0.0,19,its ,25,337,386,154,246,4508,152.0,50.0,37.0,338.2,177.6,0.0,38.0,12353.0,152.0,1.0,12504.0,0.0196,12353.0,152,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,732.0,6.9,94.78,12352.0,12297.0
sub95,Sub80,QID19,1,20.0,1.0,20.0,customary,customary,9.0,40.0,28.0,0.0,0.005514142,0.0,place,3.0,0.075,AJ0,Content,Adjective,0.15,0.159161123,,,0.3,0.154,20,customary ,25,386,507,154,246,11132,196.0,19.0,14.0,425.1,219.1,1.0,15.0,4312.0,196.0,1.0,4507.0,0.0196,4312.0,196,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,4.94,0.68,4311.0,4271.0
sub95,Sub80,QID20,1,21.0,1.0,21.0,silence.,silence,7.0,40.0,28.0,0.175,0.168951935,1.0,silence,7.0,0.175,NN1,Content,Noun,1.0,0.986296592,0.9,0.893646547,0.41,0.281538462,21,silence. ,25,507,612,154,246,9660,188.0,20.0,15.0,518.3,212.2,1.0,16.0,4535.0,361.0,2.0,4917.0,0.0392,4535.0,361,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,3.19,3.15,4534.0,4508.0
sub95,Sub80,QID21,1,22.0,2.0,1.0,The,the,3.0,39.0,15.0,0.102564103,0.104892569,0.0,apple,11.0,0.282051282,AT0,Function,Article,0.205128205,0.208033157,,,0.88,0.0,22,The ,25,612,661,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID22,1,23.0,2.0,2.0,watch,watch,5.0,40.0,22.0,0.0,0.005514142,0.0,company,17.0,0.425,NN1,Content,Noun,0.85,0.846157828,0.775,0.772581783,0.5,0.117435897,23,watch ,25,661,734,154,246,6716,220.0,22.0,16.0,673.6,208.1,1.0,17.0,4947.0,359.0,2.0,5325.0,0.0392,4947.0,359,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,4.03,5.36,4946.0,4918.0
sub95,Sub80,QID23,1,24.0,2.0,3.0,doesn't,doesn't,7.0,40.0,13.0,0.025,0.02554349,0.0,space,10.0,0.25,VDZ,Content,Verb,0.5,0.502697117,0.275,0.28196993,0.49,0.3605,24,doesn't ,25,734,830,154,246,8832,151.0,24.0,17.0,791.0,216.9,1.0,18.0,5360.0,151.0,1.0,5510.0,0.0196,5360.0,151,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2.6,3.9,5359.0,5326.0
sub95,Sub80,QID24,1,25.0,2.0,4.0,have,have,4.0,40.0,23.0,0.275,0.267057509,1.0,have,11.0,0.275,VHI,Content,Verb,0.975,0.964973399,1.0,0.984785277,0.82,0.6315,25,have ,25,830,890,154,246,5520,156.0,25.0,18.0,886.1,215.0,1.0,19.0,5545.0,156.0,1.0,5700.0,0.0196,5545.0,156,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2.96,3.31,5544.0,5511.0
sub95,Sub80,QID25,1,26.0,2.0,5.0,a,a,1.0,40.0,13.0,0.2,0.199460757,0.0,any,10.0,0.25,AT0,Function,Article,0.675,0.66898821,,,0.89,0.0,26,a ,25,890,914,154,246,2208,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID26,1,27.0,2.0,6.0,microphone,microphone,10.0,40.0,31.0,0.0,0.005514142,0.0,battery,3.0,0.075,NN1,Content,Noun,0.725,0.72401138,0.7,0.699231375,0.23,0.118648649,27,microphone ,25,914,1046,154,246,12144,335.0,26.0,19.0,970.6,208.6,1.0,20.0,5728.0,335.0,1.0,6062.0,0.0196,5728.0,335,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,2.86,4.39,5727.0,5701.0
sub95,Sub80,QID27,1,28.0,2.0,7.0,or,or,2.0,40.0,15.0,0.4,0.395824985,1.0,or,16.0,0.4,CJC,Function,Conjunction,0.525,0.521661168,,,0.73,0.0,28,or ,25,1046,1082,154,246,3312,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID28,1,29.0,2.0,8.0,"speaker,",speaker,7.0,40.0,13.0,0.1,0.096048271,0.0,a,23.0,0.575,NN1,Content,Noun,0.4,0.404238249,0.4,0.40458423,0.13,0.231578947,29,"speaker, ",25,1082,1188,154,246,9752,373.0,27.0,20.0,1124.4,206.6,1.0,21.0,6099.0,373.0,1.0,6471.0,0.0196,6099.0,373,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,5.26,0.49,6098.0,6063.0
sub95,Sub80,QID29,1,30.0,2.0,9.0,but,but,3.0,40.0,8.0,0.6,0.592817777,1.0,but,24.0,0.6,CJC,Function,Conjunction,0.625,0.619916945,,,0.87,0.0,30,but ,25,1188,1237,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID30,1,31.0,2.0,10.0,you,you,3.0,40.0,7.0,0.0,0.01107288,0.0,it,34.0,0.85,PNP,Function,Pronoun,0.875,0.86403494,,,0.7,0.0,31,you ,25,1237,1286,154,246,4508,256.0,28.0,21.0,1245.3,202.3,1.0,22.0,6502.0,388.0,2.0,6908.0,0.0392,6502.0,388,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,3.99,1.58,6501.0,6472.0
sub95,Sub80,QID31,1,32.0,2.0,11.0,can,can,3.0,40.0,7.0,0.7,0.686208264,1.0,can,28.0,0.7,VM0,Content,Verb,1.0,0.986296592,0.8,0.796953929,0.77,0.9045,32,can ,25,1286,1334,154,246,4416,109.0,30.0,22.0,1323.7,206.9,1.0,23.0,6929.0,109.0,1.0,7037.0,0.0196,6929.0,109,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.4,-2.62,6928.0,6909.0
sub95,Sub80,QID32,1,33.0,2.0,12.0,use,use,3.0,40.0,23.0,0.2,0.193416758,1.0,use,8.0,0.2,VVI,Content,Verb,0.8,0.797445569,0.975,0.963657546,0.48,0.43375,33,use ,25,1334,1404,154,246,6440,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID33,1,34.0,2.0,13.0,it,it,2.0,40.0,9.0,0.4,0.395824985,1.0,it,16.0,0.4,PNP,Function,Pronoun,0.425,0.423375894,,,0.92,0.0,34,it ,25,171,230,246,338,5428,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID34,1,35.0,2.0,14.0,to,to,2.0,40.0,8.0,0.475,0.469689589,1.0,to,19.0,0.475,TO0,Function,Infinitive Marker,0.0,0.015078455,,,0.91,0.0,35,to ,25,230,266,246,338,3312,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID35,1,36.0,2.0,15.0,control,control,7.0,40.0,20.0,0.025,0.02554349,0.0,tell,8.0,0.2,VVI,Content,Verb,0.95,0.941998841,0.95,0.940873776,0.27,0.124358974,36,control ,25,266,362,246,338,8832,149.0,31.0,23.0,288.8,288.7,1.0,24.0,7236.0,632.0,3.0,7909.0,0.0588,7236.0,632,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,30.34,-176.34,7235.0,7038.0
sub95,Sub80,QID36,1,37.0,2.0,16.0,the,the,3.0,40.0,6.0,0.2,0.199460757,0.0,your,28.0,0.7,AT0,Function,Article,0.925,0.911928722,,,0.9,0.0,37,the ,25,362,409,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID37,1,38.0,2.0,17.0,music,music,5.0,40.0,23.0,0.05,0.048416672,0.0,phone,7.0,0.175,NN1,Content,Noun,0.9,0.894493933,0.8,0.796953929,0.17,0.148648649,38,music ,25,409,482,246,338,6716,191.0,34.0,24.0,429.8,304.3,1.0,25.0,7936.0,191.0,1.0,8126.0,0.0196,7936.0,191,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,2.94,0.55,7935.0,7910.0
sub95,Sub80,QID38,1,39.0,2.0,18.0,on,on,2.0,40.0,10.0,0.45,0.44506337,1.0,on,18.0,0.45,PRP,Function,Preposition,0.6,0.595363274,,,0.88,0.0,39,on ,25,482,517,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID39,1,40.0,2.0,19.0,your,your,4.0,40.0,4.0,0.775,0.764795002,1.0,your,31.0,0.775,DPS,Function,Determiner,0.975,0.958474538,,,0.52,0.0,40,your ,25,517,578,246,338,5612,186.0,35.0,25.0,553.6,300.4,1.0,26.0,8153.0,661.0,2.0,8830.0,0.0392,8153.0,661,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,3.69,0.25,8152.0,8127.0
sub95,Sub80,QID40,1,41.0,2.0,20.0,phone.,phone,5.0,40.0,9.0,0.325,0.316280085,1.0,phone,13.0,0.325,NN1,Content,Noun,0.95,0.941998841,0.925,0.917433088,0.3,0.634782609,41,phone. ,25,578,660,246,338,7544,152.0,37.0,26.0,615.0,301.5,1.0,27.0,8856.0,152.0,1.0,9007.0,0.0196,8856.0,152,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2.76,2.02,8855.0,8831.0
sub95,Sub80,QID41,1,42.0,3.0,1.0,You,you,3.0,40.0,14.0,0.0,0.01107288,0.0,the,8.0,0.2,PNP,Function,Pronoun,0.2,0.202960219,,,0.82,0.0,42,You ,25,660,710,246,338,4600,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID42,1,43.0,3.0,2.0,can,can,3.0,40.0,11.0,0.675,0.661573841,1.0,can,27.0,0.675,VM0,Content,Verb,0.975,0.964973399,0.875,0.869648593,0.82,0.86675,43,can ,25,710,758,246,338,4416,226.0,38.0,27.0,736.8,295.8,1.0,28.0,9042.0,226.0,1.0,9267.0,0.0196,9042.0,226,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,3.86,5.15,9041.0,9008.0
sub95,Sub80,QID43,1,44.0,3.0,3.0,glance,glance,6.0,40.0,9.0,0.0,0.005514142,0.0,also,26.0,0.65,VVI,Content,Verb,0.25,0.256842685,1.0,0.984785277,0.46,0.227,44,glance ,25,758,842,246,338,7728,611.0,39.0,28.0,794.15,299.45,1.0,29.0,9292.0,611.0,1.0,9902.0,0.0196,9292.0,611,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,1.83,-1.65,9291.0,9268.0
sub95,Sub80,QID44,1,45.0,3.0,4.0,at,at,2.0,40.0,2.0,0.975,0.957537366,1.0,at,39.0,0.975,PRP,Function,Preposition,0.975,0.958474538,,,0.84,0.0,45,at ,25,842,878,246,338,3312,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID45,1,46.0,3.0,5.0,the,the,3.0,40.0,7.0,0.575,0.568198554,1.0,the,23.0,0.575,AT0,Function,Article,0.9,0.888076753,,,0.87,0.0,46,the ,25,878,925,246,338,4324,174.0,40.0,29.0,905.9,298.4,1.0,30.0,9932.0,174.0,1.0,10105.0,0.0196,9932.0,174,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,3.7,0.05,9931.0,9903.0
sub95,Sub80,QID46,1,47.0,3.0,6.0,watch,watch,5.0,40.0,8.0,0.5,0.488907857,1.0,watch,20.0,0.5,NN1,Content,Noun,1.0,0.986296592,0.975,0.963657546,0.55,0.68375,47,watch ,25,925,998,246,338,6716,147.0,41.0,30.0,973.5,293.8,1.0,31.0,10130.0,147.0,1.0,10276.0,0.0196,10130.0,147,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2.38,-0.47,10129.0,10106.0
sub95,Sub80,QID47,1,48.0,3.0,7.0,face,face,4.0,40.0,8.0,0.025,0.02554349,0.0,and,20.0,0.5,NN1,Content,Noun,0.05,0.06312702,0.05,0.064527396,0.45,0.47075,48,face ,25,998,1058,246,338,5520,185.0,42.0,31.0,1045.7,285.0,1.0,32.0,10303.0,185.0,1.0,10487.0,0.0196,10303.0,185,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,2.41,5.32,10302.0,10277.0
sub95,Sub80,QID48,1,49.0,3.0,8.0,to,to,2.0,40.0,8.0,0.3,0.297467703,0.0,and,21.0,0.525,TO0,Function,Preposition,0.0,0.015078455,,,0.9,0.0,49,to ,25,1058,1093,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub95,Sub80,QID49,1,50.0,3.0,9.0,view,view,4.0,40.0,9.0,0.0,0.005514142,0.0,see,21.0,0.525,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.28,0.1685,50,view ,25,1093,1155,246,338,5704,279.0,43.0,32.0,1121.7,290.9,1.0,33.0,10513.0,279.0,1.0,10791.0,0.0196,10513.0,279,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,2.53,-3.91,10512.0,10488.0
sub95,Sub80,QID50,1,51.0,3.0,10.0,the,the,3.0,40.0,9.0,0.6,0.592817777,1.0,the,24.0,0.6,AT0,Function,Article,0.825,0.815600105,,,0.88,0.0,51,the ,25,1155,1202,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
